e4fd510a51c5	formalized	GroupApproximation.SimpleKazhdanSofic.PrintedBlockElementarySpecialLinear GroupApproximation.SimpleKazhdanSofic.printedBlockElementarySpecialLinear GroupApproximation.SimpleKazhdanSofic.elementaryBlockGroup_map_eq_ker_detUnits GroupApproximation.AlgebraicK.ker_detUnits GroupApproximation.elementaryBlockGroup_map	ms-core-3: tex 218-221 at 696c4b602, "Here $\EL_3(M_{N_k}(\F_2))=\SL_{3N_k}(\F_2)$, as transvections generate $\SL_{3N_k}(\F_2)$ and those inside one block are commutators of those between blocks." Along the printed route, at the generality of thm:general (every n >= 3, N >= 1): AlgebraicK.ker_detUnits (ker det = EL over a field, so transvections generate SL) and elementaryBlockGroup_map, whose in-block root (i,k)->(i,l) is the commutator of the cross-block roots (i,k)->(j,k) and (j,k)->(i,l). Closed endpoint printedBlockElementarySpecialLinear (#audit_closed_axioms). Module Manuscript/SimpleKazhdanSofic/MarkedLimitSpecialLinear, landed 37646c582.
25fefb1e2ac1	definition	GroupApproximation.SimpleKazhdanSofic.piLetters GroupApproximation.SimpleKazhdanSofic.rhoLetters GroupApproximation.SimpleKazhdanSofic.piLetters_ι GroupApproximation.SimpleKazhdanSofic.rhoLetters_ι	ms-core-3: tex 214-217, the free algebra on letters tau_s and the ring homomorphisms pi, rho_k with pi(tau_s) = s, rho_k(tau_s) = phi_k(s): piLetters and rhoLetters over FreeAlgebra (ZMod 2) S. For a general ring R the F2-algebra structure is derived from simplicity (one_add_one_eq_zero_of_matricial). Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
2e17cbfab2b6	partial	GroupApproximation.SimpleKazhdanSofic.closure_range_rootMarking_eq_top GroupApproximation.SimpleKazhdanSofic.isMarkedLimit_of_matricial	ms-core-3: tex 217-218, "Both are onto, so G and EL_3(M_{N_k}(F2)) are quotients of EL_3(F)." Partial: surjectivity of pi and rho_k and the quotient maps EL_3(F) -> G, EL_3(M_{N_k}) are not stated; the markings factor through elementaryGroupMap of pi and rho_k inside isMarkedLimit_of_matricial, and generation of both marked groups is closure_range_rootMarking_eq_top. Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
cbc0b3980a99	partial	GroupApproximation.SimpleKazhdanSofic.closure_range_rootMarking_eq_top	ms-core-3: tex 221-223, "The group EL_3(F) is generated by the e_ij(1) and e_ij(tau_s), and in both quotients e_ij(1) and e_ij(tau_1) have the same image." Partial: the Lean route proves generation of EL_n(R) and EL_n(M_{N_k}) by the images directly (closure_range_rootMarking_eq_top, since 1 is in S and phi_k(1) = 1), not generation of EL_3(F). Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
d228d6575111	partial	GroupApproximation.SimpleKazhdanSofic.eventually_map_comp_eq GroupApproximation.SimpleKazhdanSofic.eventually_mapMatrix_eq_one	ms-core-3: tex 223-225, "A word of length lambda or less in the e_ij(tau_s) has entries of degree at most lambda in F, and phi_k o pi = rho_k on the finitely many such entries for large k." eventually_map_comp_eq proves phi_k(pi m) = rho_k(m) for large k for every m in F, by induction from the letters; applied to the finitely many entries of a word. Partial: the degree bound, the printed device for uniformity, is not carried. Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
a339b883c9d3	formalized	GroupApproximation.SimpleKazhdanSofic.eventually_mapMatrix_eq_one GroupApproximation.SimpleKazhdanSofic.isMarkedLimit_of_matricial	ms-core-3: tex 225-226, "So a word that is trivial in G is trivial in SL_{3N_k}(F2) for large k." eventually_mapMatrix_eq_one, used for every word in isMarkedLimit_of_matricial, at every n >= 3. Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
db0ff25cc298	formalized	GroupApproximation.SimpleKazhdanSofic.ultraCon GroupApproximation.SimpleKazhdanSofic.ultraMap	ms-core-3: tex 226-229, "Conversely, for a nonprincipal ultrafilter omega on N the phi_k define a unital ring homomorphism from R to the algebraic ultraproduct prod_omega M_{N_k}(F2)." ultraCon: the product ring modulo eventual equality along omega (a RingCon quotient); ultraMap: the unital ring homomorphism from the matricial hypotheses, for every filter omega <= atTop. Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
3d7e4722fef8	formalized	GroupApproximation.SimpleKazhdanSofic.eq_one_of_ultraMap_eq_one GroupApproximation.SimpleKazhdanSofic.ultraMap_one_ne_zero	ms-core-3: tex 229-231, "It maps G to prod_omega SL_{3N_k}(F2), and its kernel on G is a normal subgroup that does not contain e_12(1), so it is trivial." eq_one_of_ultraMap_eq_one: the kernel of elementaryGroupMap of ultraMap on a simple EL_n(R) is normal and misses e_12(1) because the ultraproduct is nontrivial (ultraMap_one_ne_zero, from eventually positive sizes), so it is trivial. The image is spelled in EL_n of the ultraproduct. Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
9a9aa9313dca	formalized	GroupApproximation.SimpleKazhdanSofic.isMarkedLimit_of_matricial	ms-core-3: tex 231-233, "As this holds for every omega, each nontrivial word is nontrivial in SL_{3N_k}(F2) for all but finitely many k." In isMarkedLimit_of_matricial: if a word is trivial for infinitely many k, Ultrafilter.of of atTop inf the principal set gives omega <= atTop along which it is trivial, and the kernel argument makes it trivial in G. Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
995620260311	partial	GroupApproximation.SimpleKazhdanSofic.isMarkedLimit_of_matricial	ms-core-3: tex 233-235, "So these finite simple groups converge to G in the space of marked groups, G is LEF, and N_k -> infinity as G is infinite." The convergence is isMarkedLimit_of_matricial in ct-two-ended's IsMarkedLimit spelling, at every n >= 3. Partial here: "G is LEF" and N_k -> infinity are ct-two-ended's (isLEF_of_isMarkedLimit, tendsto_card_of_isMarkedLimit). Modules Manuscript/SimpleKazhdanSofic/MatricialMarkedLimit (8e8cd3c9b) and MatricialMarkedLimitWords (77d39b591), queued for wiring.
